id	date	shift	hour	prod_id	color_id	first_class	second_class	rejected	total	checkpoint_nr	stop_time	stop_cause	quality_percentage	defects
1327	2019-09-19 00:00:00	3	6	4	3	552	0	11	563	2	5	51	0.980461835861206	
1328	2019-09-19 00:00:00	3	7	4	3	744	20	8	772	2	10	51	0.963730573654175	
1329	2019-09-19 00:00:00	3	5	4	4	600	60	9	669	3	10	56	0.896860957145691	escorrido
1330	2019-09-19 00:00:00	3	6	4	4	672	100	18	790	3	20	51	0.850632905960083	escorrido
1331	2019-09-19 00:00:00	3	7	4	4	552	120	7	679	3	20	51	0.812960207462311	escorrido
1332	2019-09-19 00:00:00	3	4	9	7	216	80	18	314	3	30	55	0.687898099422455	falta vidro toque
1333	2019-09-19 00:00:00	3	1	8	3	720	20	10	750	4	15	51	0.959999978542328	
1334	2019-09-19 00:00:00	3	5	8	3	695	60	17	772	4	15	51	0.900259077548981	resíduos prensas
1335	2019-09-19 00:00:00	3	6	8	3	816	60	10	886	4	10	51	0.920993208885193	resíduos prensas
1336	2019-09-19 00:00:00	3	7	8	3	504	180	2	686	4	20	51	0.734693884849548	resíduos prensas
1337	2019-09-19 00:00:00	3	1	13	3	792	0	0	792	5	15	51	1	
1338	2019-09-19 00:00:00	3	4	13	3	912	0	7	919	5	5	51	0.992383003234863	
1339	2019-09-19 00:00:00	3	5	13	3	600	0	8	608	5	20	51	0.986842095851898	
1340	2019-09-19 00:00:00	3	6	13	3	552	20	16	588	5	25	51	0.938775539398193	frete arrancado
1341	2019-09-19 00:00:00	3	1	2	3	135	20	8	163	6	40	69	0.828220844268799	falta de vidro ao toque/picos
1342	2019-09-19 00:00:00	3	7	2	3	350	20	21	391	6	10	51	0.895140647888184	fissura/picos
1343	2019-09-19 00:00:00	3	7	13	3	696	100	22	818	7	10	51	0.850855767726898	frete nicado/frete arrancado
1344	2019-09-19 00:00:00	3	4	8	3	1050	120	10	1180	8	5	51	0.889830529689789	frete nicado/pingos/picos
1345	2019-09-19 00:00:00	3	7	8	3	840	80	40	960	8	10	51	0.875	frete nicado/pingos/picos
1346	2019-09-26 00:00:00	1	2	1	1	576	0	14	590	1	20	51	0.976271212100983	
1347	2019-09-26 00:00:00	1	3	1	1	960	0	10	970	1	5	51	0.989690721035004	
1348	2019-09-26 00:00:00	1	4	1	1	768	0	11	779	1	10	51	0.985879361629486	
1349	2019-09-26 00:00:00	1	5	1	1	1056	0	4	1060	1	5	51	0.99622642993927	
1350	2019-09-26 00:00:00	1	6	1	1	408	0	34	442	1	10	51	0.923076927661896	fissura zA
1351	2019-09-26 00:00:00	1	1	4	4	816	20	10	846	2	10	51	0.964538991451263	
1352	2019-09-26 00:00:00	1	3	4	4	720	20	4	744	2	20		0.967741906642914	
1353	2019-09-26 00:00:00	1	7	4	4	696	20	4	720	2	15		0.966666638851166	
1354	2019-09-26 00:00:00	1	3	4	3	768	0	3	771	3	10	51	0.996108949184418	
1355	2019-09-26 00:00:00	1	4	4	3	576	20	5	601	3	27	51	0.958402633666992	pico zA
1356	2019-09-26 00:00:00	1	2	8	4	768	140	7	915	4	10	61/53	0.839344263076782	pico zA
1357	2019-09-26 00:00:00	1	3	8	4	648	100	3	751	4	15	51	0.862849533557892	pico zA
1358	2019-09-26 00:00:00	1	4	8	4	696	100	11	807	4	20	55	0.862453520298004	pico zA
1359	2019-09-26 00:00:00	1	5	8	4	672	60	9	741	4	20	51	0.906882584095001	pico zA
1360	2019-09-26 00:00:00	1	2	13	4	648	0	8	656	5	20	55	0.987804889678955	
1361	2019-09-26 00:00:00	1	2	2	6	184	30	9	223	6	20	55	0.825112104415894	pico ZA,fissura beira
1362	2019-09-26 00:00:00	1	5	13	6	696	20	8	724	7	20	69;51	0.961325943470001	
1363	2019-09-26 00:00:00	1	6	13	6	432	0	4	436	7	40	51;62	0.990825712680817	
1364	2019-09-26 00:00:00	2	5	3	7	288	40	15	343	1	10	51	0.83965015411377	frete nicado
1365	2019-09-26 00:00:00	2	6	3	7	490	100	37	627	1	20	51	0.781499207019806	frete colado / marca spindle
1366	2019-09-26 00:00:00	2	2	4	4	672	0	5	677	2	15	51	0.992614448070526	
1367	2019-09-26 00:00:00	2	1	4	3	768	20	1	789	3	10	51	0.973384022712708	
1368	2019-09-26 00:00:00	2	5	4	3	522	29	33	584	3	10	51	0.893835604190826	Pingo/picos
1369	2019-09-26 00:00:00	2	1	8	4	528	80	3	611	4	10	55	0.864157140254974	picos / resíduos
1370	2019-09-26 00:00:00	2	4	8	4	744	60	5	809	4	10	51	0.91965389251709	picos / resíduos
1371	2019-09-26 00:00:00	2	6	8	4	144	500	11	655	4	5	51	0.219847321510315	residuos
1372	2019-09-26 00:00:00	2	1	13	4	480	0	4	484	5	25	55	0.991735517978668	
1373	2019-09-26 00:00:00	2	6	13	4	672	0	0	672	5	15	51	1	
1374	2019-09-26 00:00:00	2	1	2	6	135	30	5	170	6	45	51	0.794117629528046	fissura beira
1375	2019-09-26 00:00:00	2	2	2	6	210	40	6	256	6	30	51	0.8203125	fissura beira
1376	2019-09-26 00:00:00	2	3	2	6	165	20	16	201	6	25	51	0.820895493030548	fissura beira
1377	2019-09-26 00:00:00	2	4	2	6	285	18	10	313	6	10	51	0.910543143749237	pingos/residuos
1378	2019-09-26 00:00:00	2	5	6	6	240	10	27	277	6	35	56	0.86642599105835	pingos/residuos
1379	2019-09-26 00:00:00	2	4	13	6	144	0	0	144	7	60	69	1	
1380	2019-09-26 00:00:00	2	5	13	6	360	20	11	391	7	40	69	0.920716106891632	falta de vidro
1381	2019-09-26 00:00:00	2	6	13	6	648	20	18	686	7	15	51	0.944606423377991	residuos
1383	2019-10-11 00:00:00	1	1	6	6	600	20	2	622	1	15	51	0.964630246162415	
1384	2019-10-11 00:00:00	1	3	6	6	1080	10	2	1092	1	10	57	0.989010989665985	
1385	2019-10-11 00:00:00	1	4	6	6	1200	10	1	1211	1	5	61	0.990916609764099	
1386	2019-10-11 00:00:00	1	7	6	6	435	20	6	461	1	40	51	0.94360089302063	
1387	2019-10-11 00:00:00	1	8	6	6	345	0	6	351	1	45	51	0.982905983924866	
1388	2019-10-11 00:00:00	1	2	4	5	744	20	5	769	2	15	51	0.967490255832672	
1389	2019-10-11 00:00:00	1	3	4	5	744	20	11	775	2	5	51	0.959999978542328	
1390	2019-10-11 00:00:00	1	5	4	5	837	108	28	973	2	5	51	0.860226094722748	contaminado
1391	2019-10-11 00:00:00	1	5	4	6	720	0	20	740	3	15	56	0.972972989082336	
1392	2019-10-11 00:00:00	1	2	10	7	0	0	0	0	3	60	55	0	saldo
1393	2019-10-11 00:00:00	1	1	8	5	960	20	11	991	4	10	51	0.968718469142914	
1394	2019-10-11 00:00:00	1	2	8	5	720	200	27	947	4	10	51	0.760295689105987	tonalidade
1395	2019-10-11 00:00:00	1	3	8	5	600	40	142	782	4	10	51	0.767263412475586	tonalidade
1396	2019-10-11 00:00:00	1	4	8	5	648	80	54	782	4	15	51	0.828644514083862	tonalidade
1397	2019-10-11 00:00:00	1	5	8	5	744	80	21	845	4	10	51	0.880473375320435	contaminado/picos/residuos
1398	2019-10-11 00:00:00	1	4	7	-1	816	60	12	888	5	15	51	0.918918907642364	residuos/contaminado forno
1399	2019-10-11 00:00:00	1	5	7	-1	696	40	8	744	5	10	51	0.935483872890472	residuos/contaminado forno
1400	2019-10-11 00:00:00	1	7	7	-1	888	20	8	916	5	10		0.969432294368744	
1401	2019-10-11 00:00:00	1	8	7	-1	648	20	6	674	5	20		0.961424350738525	
1402	2019-10-11 00:00:00	1	3	8	6	792	40	13	845	8	10	51	0.937278091907501	picos/pingos/residuos
1403	2019-10-04 00:00:00	1	1	6	6	720	50	14	784	1	10	51	0.918367326259613	picos a; res.a; f.col
1404	2019-10-04 00:00:00	1	5	6	6	720	110	56	886	1	15	51	0.812641084194183	picos a; res.a; f.col
1405	2019-10-04 00:00:00	1	7	6	6	960	10	4	974	1	15	53	0.98562628030777	picos a; res.a; f.col
1406	2019-10-04 00:00:00	1	4	11	1	672	0	12	684	2	11	51	0.982456147670746	
1407	2019-10-04 00:00:00	1	5	11	1	696	0	17	713	2	9	53	0.976157069206238	
1408	2019-10-04 00:00:00	1	6	11	1	816	0	30	846	2	5	53	0.964538991451263	
1409	2019-10-04 00:00:00	1	2	5	1	912	0	72	984	3	15	51	0.926829278469086	esc.b
1410	2019-10-04 00:00:00	1	3	5	1	456	0	52	508	3	30	51	0.897637784481049	falta vidro
1411	2019-10-04 00:00:00	1	6	5	1	624	0	50	674	3	10	55	0.925815999507904	
1412	2019-10-04 00:00:00	1	7	5	1	624	0	26	650	3	10	55	0.959999978542328	
1413	2019-10-04 00:00:00	1	4	5	1	792	0	25	817	4	10	51	0.969400227069855	
1414	2019-10-04 00:00:00	1	5	5	1	648	0	41	689	4	5	51	0.94049346446991	f.col.; f.nic
1415	2019-10-04 00:00:00	1	2	6	5	736	20	13	769	6	25	51	0.957087099552154	res.a
1416	2019-10-04 00:00:00	1	4	13	6	840	20	9	869	7	10	51	0.966628313064575	
1417	2019-10-04 00:00:00	1	1	8	6	624	20	20	664	8	20	51	0.939759016036987	fvt; f.col.; picos a
1418	2019-10-04 00:00:00	3	4	6	6	1080	10	13	1103	1	15	51	0.979147791862488	
1419	2019-10-04 00:00:00	3	5	6	6	960	20	24	1004	1	15	51	0.956175327301025	picos/frete nicado
1420	2019-10-04 00:00:00	3	4	4	5	648	20	11	679	2	15	51	0.954344630241394	escorrido
1421	2019-10-04 00:00:00	3	5	4	5	792	0	11	803	2	20	51	0.986301362514496	
1422	2019-10-04 00:00:00	3	1	9	-1	864	20	15	899	3	10	51	0.961067855358124	
1423	2019-10-04 00:00:00	3	2	9	-1	672	20	17	709	3	20	51	0.947813808917999	frete nicado
1424	2019-10-04 00:00:00	3	7	9	-1	864	0	3	867	3	10	51	0.996539771556854	
1425	2019-10-04 00:00:00	3	1	8	5	720	80	3	803	4	10	51	0.896637618541718	picos/pingos/contaminado
1426	2019-10-04 00:00:00	3	2	8	5	792	40	3	835	4	5	51	0.948503017425537	picos/pingos/contaminado
1427	2019-10-04 00:00:00	3	3	8	5	768	40	7	815	4	10	51	0.942331314086914	picos/pingos/contaminado
1428	2019-10-04 00:00:00	3	4	8	5	744	40	23	807	4	10	51	0.921933114528656	picos/pingos/contaminado
1429	2019-10-04 00:00:00	3	4	13	5	888	20	15	923	5	5	51	0.962080180644989	
1430	2019-10-04 00:00:00	3	1	2	4	180	40	22	242	6	20	51	0.743801653385162	falta de vidro/picos/pingos
1431	2019-10-04 00:00:00	3	2	2	4	330	40	17	387	6	35	51	0.852713167667389	falta de vidro/picos/pingos
1432	2019-10-04 00:00:00	3	3	2	4	120	20	2	142	6	40	54	0.845070421695709	falta de vidro/picos/pingos
1433	2019-10-04 00:00:00	3	4	2	4	90	0	5	95	6	45	54	0.947368443012238	falta de vidro/picos/pingos
1434	2019-10-04 00:00:00	3	5	2	4	195	30	6	231	6	30	54	0.844155848026276	falta de vidro/picos/pingos
1435	2019-10-04 00:00:00	3	1	13	6	696	40	13	749	7	20	51	0.929238975048065	fissura beira/frete nicado
1436	2019-10-04 00:00:00	3	2	13	6	720	40	11	771	7	12	51	0.933852136135101	falta vidro ZA
1437	2019-10-04 00:00:00	3	1	8	6	720	80	8	808	8	5	51	0.891089081764221	picos/pingos/residuos
1438	2019-10-04 00:00:00	3	2	8	6	744	100	11	855	8	5	51	0.870175421237946	picos/pingos/residuos
1439	2019-10-04 00:00:00	3	4	8	6	840	40	18	898	8	10	51	0.935412049293518	picos/pingos/residuos
1440	2019-10-04 00:00:00	3	5	8	6	840	60	9	909	8	5	51	0.924092411994934	picos/pingos/residuos
1441	2019-10-04 00:00:00	3	7	8	6	768	80	39	887	8	10	53	0.865839898586273	picos/pingos/residuos
1442	2019-09-03 00:00:00	2	8	2	4	75	10	10	95	1	50	59	0.789473712444305	residuos
1443	2019-09-03 00:00:00	2	4	3	-1	336	70	65	471	1	30	51	0.713375806808472	falta de vidro ao toqufrete nicado
1444	2019-09-03 00:00:00	2	4	4	5	816	20	15	851	2	10	51	0.958871901035309	
1445	2019-09-03 00:00:00	2	1	9	7	576	20	4	600	3	15		0.959999978542328	
1446	2019-09-03 00:00:00	2	8	10	7	288	40	0	328	4	30		0.878048777580261	pingos/picos
1447	2019-09-03 00:00:00	2	2	7	7	984	20	9	1013	5	5	51	0.971372187137604	
1448	2019-09-03 00:00:00	2	1	1	1	704	0	21	725	6	20	51	0.971034467220306	
1449	2019-09-03 00:00:00	2	2	1	1	512	0	13	525	6	35	51	0.975238084793091	
1450	2019-09-03 00:00:00	2	3	1	1	672	0	17	689	6	30	51	0.975326538085938	
1451	2019-09-03 00:00:00	2	1	13	5	840	0	1	841	7	10	51	0.998810946941376	
1452	2019-09-03 00:00:00	2	2	13	5	720	20	3	743	7	20	51	0.969044387340546	
1453	2019-09-03 00:00:00	2	3	13	5	504	20	1	525	7	25	51	0.959999978542328	
1454	2019-09-03 00:00:00	2	1	8	5	792	120	5	917	8	5	51	0.86368590593338	pingos/picos
1455	2019-09-03 00:00:00	2	3	8	5	720	40	5	765	8	17	51	0.941176474094391	pingos/picos
1456	2019-09-03 00:00:00	2	4	8	5	672	60	3	735	8	20	51	0.914285719394684	pingos/picos
1457	2019-09-03 00:00:00	3	2	9	7	384	20	39	443	3	10		0.866817176342011	Mau acabamento
1458	2019-09-03 00:00:00	3	2	10	2	1176	100	42	1318	5	15	51	0.892261028289795	Frete colado
1459	2019-09-03 00:00:00	3	1	8	5	696	100	6	802	8	15	51	0.867830395698547	Picos/Pingos
1460	2019-09-03 00:00:00	3	2	8	5	672	60	4	736	8	15	51	0.91304349899292	Picos/Pingos
1461	2019-09-03 00:00:00	3	3	8	5	920	100	2	1022	8	10	51	0.900195717811585	Picos/Pingos
1462	2019-09-22 00:00:00	1	2	2	4	255	20	0	275	1	20	68	0.927272737026215	picos/residuos
1463	2019-09-22 00:00:00	1	3	2	4	120	0	6	126	1	45	68	0.952380955219269	picos/residuos
1464	2019-09-22 00:00:00	1	1	8	4	744	40	22	806	3	10	51	0.923076927661896	Picos/residuos/frete vidrado
1465	2019-09-22 00:00:00	1	2	8	4	600	100	37	737	3	5	51	0.814111232757568	Picos/residuos/frete vidrado
1466	2019-09-22 00:00:00	1	6	8	4	288	0	4	292	3	30	55	0.986301362514496	
1467	2019-09-22 00:00:00	1	2	12	1	1066	0	17	1083	5	5	51	0.984302878379822	
1468	2019-09-22 00:00:00	1	2	6	4	720	10	14	744	6	20	51	0.967741906642914	
1469	2019-09-22 00:00:00	1	3	6	4	720	10	3	733	6	15	51	0.982264637947082	
1470	2019-09-22 00:00:00	1	4	6	4	840	40	12	892	6	10	51	0.941704034805298	Escorrido/residuos
1471	2019-09-22 00:00:00	1	5	6	4	1080	40	27	1147	6	5	51	0.94158673286438	Picos
1472	2019-09-22 00:00:00	1	6	6	4	480	30	10	520	6	30	51	0.923076927661896	Picos
1473	2019-09-22 00:00:00	1	6	13	4	792	20	7	819	7	10		0.967032968997955	
1474	2019-09-22 00:00:00	1	3	8	4	768	60	30	858	8	5	51	0.895104885101318	Picos/frete nicado/pingos
1475	2019-09-22 00:00:00	1	4	8	4	744	100	33	877	8	8	51	0.848346650600433	Fissura z. A/C; Residuos
1476	2019-09-22 00:00:00	2	4	2	4	300	20	7	327	1	8	51	0.917431175708771	Picos, Pingos
1477	2019-09-22 00:00:00	2	7	8	5	720	20	12	752	3	15	51	0.957446813583374	Picos
1478	2019-09-22 00:00:00	2	8	8	5	672	140	9	821	3	5	51	0.818513989448547	Frete colado, F.arrancado
1479	2019-09-22 00:00:00	2	4	7	7	720	40	3	763	4	10	51	0.943643510341644	Picos
1480	2019-09-22 00:00:00	2	8	7	7	576	140	10	726	4	20	51/53	0.793388426303864	Falta de vidro ao toque
1481	2019-09-22 00:00:00	2	1	10	7	576	20	11	607	5	10	51	0.948929131031036	Resíduos
1482	2019-09-22 00:00:00	2	2	10	7	576	20	1	597	5	15	60	0.964824140071869	
1483	2019-09-22 00:00:00	2	4	10	7	576	0	13	589	5	15	60	0.977928698062897	
1484	2019-09-22 00:00:00	2	3	6	4	840	30	10	880	6	5	53	0.954545438289642	Picos
1485	2019-09-22 00:00:00	2	5	6	4	960	30	3	993	6	5	53	0.966767370700836	
1486	2019-09-22 00:00:00	3	7	9	7	840	0	2	842	2	10	53	0.997624695301056	
1487	2019-09-22 00:00:00	3	8	8	5	600	40	10	650	3	10	56	0.923076927661896	pingos
1488	2019-09-22 00:00:00	3	1	10	7	528	60	49	637	5	20	51	0.8288853764534	picos zB,residuos
1489	2019-09-22 00:00:00	3	2	10	7	600	60	65	725	5	10	51	0.827586233615875	picos zB
1490	2019-09-22 00:00:00	3	3	10	7	768	20	36	824	5	10	51	0.932038843631744	picos zB
1491	2019-09-22 00:00:00	3	4	10	7	720	20	10	750	5	15	51	0.959999978542328	
1492	2019-09-22 00:00:00	3	5	10	7	792	0	9	801	5	10	51	0.988764047622681	
1493	2019-09-22 00:00:00	3	8	4	4	672	20	10	702	6	5		0.957264959812164	
1494	2019-09-22 00:00:00	3	6	6	4	840	20	5	865	6	5	51	0.971098244190216	
1495	2019-09-22 00:00:00	3	5	13	4	864	10	10	884	7	10	58;63	0.977375566959381	
1496	2019-09-22 00:00:00	3	8	13	4	687	150	0	837	7	5	56	0.820788502693176	fissura beira
1497	2019-09-22 00:00:00	3	7	8	4	816	160	3	979	8	5	51	0.833503603935242	pico zA
1498	2019-09-22 00:00:00	3	8	8	4	792	100	4	896	8	5	51	0.883928596973419	pico zA
1499	2019-09-28 00:00:00	2	1	6	4	896	10	11	917	1	10	51	0.977099239826202	
1500	2019-09-28 00:00:00	2	5	6	4	715	20	31	766	1	15	56	0.933420360088348	picos
1501	2019-09-28 00:00:00	2	2	4	4	864	20	13	897	2	5	51	0.963210701942444	
1502	2019-09-28 00:00:00	2	1	11	1	888	0	25	913	3	10	51	0.972617745399475	
1503	2019-09-28 00:00:00	2	2	11	1	576	0	20	596	3	20	51	0.966442942619324	
1504	2019-09-28 00:00:00	2	4	12	1	720	0	15	735	3	10	53	0.979591846466064	
1505	2019-09-28 00:00:00	2	1	5	1	624	0	13	637	4	10	51	0.979591846466064	frete nicado/picos
1506	2019-09-28 00:00:00	2	2	8	3	624	20	3	647	4	10	56	0.964451313018799	
1507	2019-09-28 00:00:00	2	3	8	3	696	20	9	725	4	18	51	0.959999978542328	
1508	2019-09-28 00:00:00	2	5	8	3	912	20	9	941	4	52		0.969181716442108	
1509	2019-09-28 00:00:00	2	4	12	1	720	0	0	720	5	5	51	1	
1510	2019-09-28 00:00:00	2	5	12	1	984	0	3	987	5	20	51	0.996960461139679	
1511	2019-09-28 00:00:00	2	1	13	4	1008	0	8	1016	7	5	51	0.992125988006592	
1512	2019-09-28 00:00:00	2	2	13	4	552	20	1	573	7	5	56	0.963350772857666	
1513	2019-09-28 00:00:00	2	3	13	4	720	8	26	754	7	5	51	0.954907178878784	falta de vidro
1514	2019-09-28 00:00:00	2	4	13	4	768	20	26	814	7	10	51	0.943488955497742	picos/residuos
1515	2019-09-28 00:00:00	2	3	8	4	240	0	4	244	8	10	56	0.983606576919556	
1516	2019-09-28 00:00:00	3	2	6	3	960	10	12	982	1	10	51	0.977596759796143	
1517	2019-09-28 00:00:00	3	4	6	3	720	20	30	770	1	20	51	0.935064911842346	res.a; f.col.; fvt
1518	2019-09-28 00:00:00	3	5	6	3	720	10	9	739	1	20	51	0.97428959608078	
1519	2019-09-28 00:00:00	3	6	6	3	600	0	4	604	1	20	51	0.993377506732941	
1520	2019-09-28 00:00:00	3	7	4	3	408	0	1	409	2	5	51	0.997555017471314	
1521	2019-09-28 00:00:00	3	8	4	3	768	20	11	799	2	5	51	0.96120148897171	
1522	2019-09-28 00:00:00	3	7	8	6	792	40	10	842	3	10	51	0.940617561340332	f.col.; picos a; pingos a
1523	2019-09-28 00:00:00	3	8	8	6	648	80	3	731	3	15	51	0.886456906795502	f.col.; picos a; pingos a
1524	2019-09-28 00:00:00	3	1	8	3	648	40	6	694	4	15	51	0.933717608451843	pingos a; picos a; f.col.
1525	2019-09-28 00:00:00	3	2	8	3	672	60	8	740	4	10	51	0.908108115196228	pingos a; picos a; f.col.
1526	2019-09-28 00:00:00	3	1	13	3	768	20	2	790	5	15	51	0.97215187549591	pingos a; res.a
1527	2019-09-28 00:00:00	3	2	13	3	792	60	2	854	5	8	51	0.927400469779968	cont. óleo; pingos a; res.a
1528	2019-09-28 00:00:00	3	2	13	4	816	20	10	846	7	8	51	0.964538991451263	
1529	2019-09-28 00:00:00	3	7	13	4	1080	20	16	1116	7	15	51	0.967741906642914	
1530	2019-09-28 00:00:00	3	3	8	4	936	20	8	964	8	10	51	0.970954358577728	
1531	2019-10-25 00:00:00	1	4	4	5	144	0	0	144	1	30		1	
1532	2019-10-25 00:00:00	1	5	4	5	816	20	1	837	1	55		0.974910378456116	
1533	2019-10-25 00:00:00	1	2	13	5	575	20	21	616	1	10	51	0.933441579341888	frete vidrado,pico ZA,pingos
1534	2019-10-25 00:00:00	1	3	13	5	420	40	5	465	1	10	56	0.903225779533386	frete vidrado,pico ZA,pingos
1535	2019-10-25 00:00:00	2	1	4	5	264	0	4	268	1	40	51	0.985074639320374	
1536	2019-10-25 00:00:00	2	3	4	5	432	0	2	434	1	22	51	0.995391726493835	
1537	2019-10-25 00:00:00	2	5	4	5	240	0	2	242	1	20	56	0.991735517978668	picos
1538	2019-10-25 00:00:00	2	2	13	5	744	20	9	773	2	10	51	0.962483823299408	
1539	2019-10-25 00:00:00	2	1	8	4	408	20	7	435	3	30	51	0.937931060791016	picos/frete vidrado
1540	2019-10-25 00:00:00	2	4	8	4	864	20	6	890	3	5	51	0.970786511898041	
1541	2019-10-25 00:00:00	2	5	8	4	792	40	8	840	3	5	62	0.942857146263123	picos/frete vidrado
1542	2019-10-25 00:00:00	2	1	8	5	816	40	12	868	4	10	55	0.940092146396637	Residuos
1543	2019-10-25 00:00:00	2	2	8	5	816	20	12	848	4	15	51	0.96226418018341	
1544	2019-10-25 00:00:00	2	4	8	5	576	140	23	739	4	10	51	0.779431641101837	Residuos
1545	2019-10-25 00:00:00	2	1	13	5	552	20	4	576	5	30	55	0.958333313465118	Tonalidade
1546	2019-10-25 00:00:00	2	2	13	5	768	40	7	815	5	10	51	0.942331314086914	Frete vidrado
1547	2019-10-25 00:00:00	2	1	6	3	992	50	6	1048	6	10	51	0.94656491279602	Picos/frete vidrado
1548	2019-10-25 00:00:00	2	4	6	3	1056	50	13	1119	6	5	61	0.943699717521668	pingos/residuos/escorrido zC
1549	2019-10-25 00:00:00	2	1	4	4	686	20	7	713	7	40	55	0.962131857872009	residuos
1550	2019-10-25 00:00:00	2	1	8	4	864	60	6	930	8	5	51	0.929032266139984	picos/pingos
1551	2019-10-25 00:00:00	2	3	8	4	768	40	7	815	8	10	51	0.942331314086914	picos/pingos
1552	2019-10-25 00:00:00	2	4	8	4	696	20	6	722	8	30	51	0.963988900184631	
1553	2019-10-25 00:00:00	3	8	2	5	300	10	10	320	1	10	51	0.9375	picos a; pingos a; f.col.;c.f.nic
1554	2019-10-25 00:00:00	3	2	7	7	600	0	18	618	3	20	51	0.970873773097992	f.col.; pingos a; picos a
1555	2019-10-25 00:00:00	3	2	8	5	672	120	20	812	4	10	51	0.827586233615875	f.col.; picos a; res.a; cont.forn
1556	2019-10-25 00:00:00	3	5	6	3	840	60	31	931	6	10	51	0.902255654335022	res.a; fva
1557	2019-10-25 00:00:00	3	6	6	3	840	50	7	897	6	10	51	0.936454832553864	res.a; fva
1558	2019-10-25 00:00:00	3	3	13	4	731	60	17	808	7	10	51	0.904702961444855	picos a; pingos a; res.a
1559	2019-10-25 00:00:00	3	4	13	3	480	80	12	572	7	15	51	0.839160859584808	fvtoque ; pingos a; picos a
1560	2019-10-25 00:00:00	3	1	8	4	768	180	2	950	8	10	51	0.808421075344086	pingos a; picos a; res.a; 
1561	2019-10-25 00:00:00	3	4	8	4	696	160	4	860	8	6	51	0.80930233001709	pingos a; picos a; res.a; 
1562	2019-10-23 00:00:00	1	2	9	7	624	40	3	667	2	10	51	0.935532212257385	residuos,pico zA
1563	2019-10-23 00:00:00	1	6	13	3	528	20	18	566	5	10	55	0.932862162590027	pico zA,frete colado
1564	2019-10-23 00:00:00	1	7	13	3	624	20	7	651	5	25	55	0.958525359630585	pico zA,frete colado
1565	2019-10-23 00:00:00	1	3	6	5	768	140	15	923	6	10	56	0.832069337368012	frete nicado
1566	2019-10-23 00:00:00	1	8	6	5	381	20	8	409	6	15	56	0.931540369987488	pico zA,residuos
1567	2019-10-23 00:00:00	1	8	7	7	528	40	10	578	8	15	51	0.913494825363159	pico zA,residuos
1568	2019-10-23 00:00:00	2	2	3	7	660	40	29	729	1	20	51	0.905349791049957	picos a ; pingos a; aca.; f.col
1569	2019-10-23 00:00:00	2	4	3	7	660	40	10	710	1	20	51	0.929577469825745	picos a ; pingos a; aca.; f.col
1570	2019-10-23 00:00:00	2	1	9	7	672	60	7	739	2	10	51	0.909336924552918	pingos a; esc.a; res.a
1571	2019-10-23 00:00:00	2	2	9	7	600	120	12	732	2	15	51	0.819672107696533	pingos a; esc.a; res.a
1572	2019-10-23 00:00:00	2	8	9	7	756	49	9	814	2	10	56	0.928746938705444	pingos a; esc.a; res.a
1573	2019-10-23 00:00:00	2	1	7	7	720	60	5	785	8	10	51	0.917197465896606	
1574	2019-10-23 00:00:00	2	7	7	7	816	60	19	895	8	10	70	0.911731839179993	acab.; fvt; res.a; fiss.r.beira
1575	2019-10-23 00:00:00	2	8	7	7	504	40	11	555	8	25	70	0.908108115196228	
1576	2019-09-01 00:00:00	2	1	2	4	165	10	1	176	1	25	51	0.9375	picos/residuos
1577	2019-09-01 00:00:00	2	2	2	4	345	40	3	388	1	10	51	0.889175236225128	picos/residuos
1578	2019-09-01 00:00:00	2	3	2	4	225	20	3	248	1	15	51	0.907258093357086	picos/residuos
1579	2019-09-01 00:00:00	2	4	2	4	255	50	13	318	1	18	51	0.801886796951294	picos/residuos
1580	2019-09-01 00:00:00	2	5	2	4	360	80	13	453	1	10	51/55	0.794701993465424	fissura na beira
1581	2019-09-01 00:00:00	2	6	2	4	105	210	12	327	1	10	51/55	0.321100920438766	fissura na beira
1582	2019-09-01 00:00:00	2	1	8	4	888	40	4	932	4	5	51	0.952789723873138	falta vidro beira/picos
1583	2019-09-01 00:00:00	2	2	8	4	840	60	5	905	4	10	51	0.928176820278168	falta vidro beira/picos
1584	2019-09-01 00:00:00	2	1	13	4	744	20	32	796	5	10	51	0.934673368930817	frete arrancado
1585	2019-09-01 00:00:00	2	2	13	4	600	0	38	638	5	25	51	0.940438866615295	frete arrancado
1586	2019-09-01 00:00:00	2	1	6	5	704	10	5	719	6	20	51	0.979137718677521	
1587	2019-09-01 00:00:00	2	2	6	5	992	10	5	1007	6	5	51	0.985104262828827	
1588	2019-09-01 00:00:00	2	3	6	5	832	10	5	847	6	13	51	0.98229044675827	
1589	2019-09-01 00:00:00	2	4	6	5	1056	10	9	1075	6	10	51	0.982325553894043	
1590	2019-09-01 00:00:00	2	2	12	1	840	0	32	872	7	8	51	0.963302731513977	
1591	2019-09-01 00:00:00	2	3	12	1	648	0	16	664	7	10	51	0.975903630256653	
1592	2019-09-01 00:00:00	2	1	5	1	768	0	30	798	8	10	51	0.962406039237976	
1593	2019-09-01 00:00:00	2	2	8	3	840	0	35	875	8	5	51	0.959999978542328	
1594	2019-09-01 00:00:00	3	2	2	4	30	310	2	342	1	15	51	0.087719298899174	fissura beira
1595	2019-09-01 00:00:00	3	3	8	4	360	180	4	544	3	10	51	0.661764681339264	
